product_id,name,price_text,price,sold_text,sold_est,rating_text,reviews_text,product_url
1296,Mega We Care Astax 6 mg 30 แคปซูล Astaxanthin บำรุงผิว ลดริ้วรอย,฿387.00,387,32 ชิ้น(10)กรุงเทพมหานคร,32,,,https://www.lazada.co.th/products/pdp-i4830969469.html
197,ไอเทมกู้ผิวสวย INZENT ASTAXANTHIN BULD VITAMIN C 6mg. 30 CAPSULES.,฿115.00,115,33 ชิ้น(12)กรุงเทพมหานคร,33,,,https://www.lazada.co.th/products/pdp-i5083357915.html
968,KeraSys ชุดเซรั่มแอสตาแซนธิน เติมความชุ่มชื้น ไวท์เทนนิ่ง ผิวนุ่มเนียน ชุดเซรั่มบำรุงผิวหน้า 3ml*48ขวด Astaxanthin Essence Set ของขวัญวันคริสต์มาส ของขวัญปีใหม่ ของขวัญวันเกิด ของขวัญให้แฟน,฿239.00,239,33 ชิ้น(13)China,33,,,https://www.lazada.co.th/products/pdp-i5056475156.html
1248,[Professional uses] Astaxanthin powder 2.5% (Water soluble) แอสตาแซนธิน แบบกระจายในน้ำได้ เนเชอรัล,฿102.00,102,33 ชิ้น(13)กรุงเทพมหานคร,33,,,https://www.lazada.co.th/products/pdp-i5177154368.html
1347,[ส่งฟรี! พร้อมส่ง] (ซื้อคู่ = 120 แคปซูล) New Life Plus AS Astaxanthin Vitamin E แอสตร้าแซนทิน ลดเลือนริ้วรอย,฿420.00,420,33 ชิ้น(13)สระบุรี,33,,,https://www.lazada.co.th/products/pdp-i4183007980.html
58,Dr.PONG Astaxanthin 6 mg. AstaREAL แคปซูล แอสตาแซนธิน จากญี่ปุ่น อาหารเสริมดูแลเรื่องริ้วรอย,฿138.00,138,34 ชิ้น(12)กรุงเทพมหานคร,34,,,https://www.lazada.co.th/products/pdp-i5650303392.html
147,KIRKLAND 12mg Premium Astaxanthin Capsules ส่งเสริมสุขภาพระบบภูมิคุ้มกันและต่อต้านวัย,฿220.00,220,34 ชิ้น(21)เชียงใหม่,34,,,https://www.lazada.co.th/products/pdp-i5688553532.html
378,แอสตาแซนธิน ความแรงสามเท่า จากสาหร่ายขนาดเล็ก บำรุงสมอง บำรุงหัวใจ เร่งการเผาผลาญ เพิ่มการไหลเวียนโลหิต,฿180.79,180.79,34 ชิ้น(21)China,34,,,https://www.lazada.co.th/products/pdp-i5521484749.html
848,Dr.PONG Astaxanthin 6 mg. AstaREAL อาหารเสริม ดูแลเรื่องริ้วรอย,฿158.00,158,34 ชิ้น(12)กรุงเทพมหานคร,34,,,https://www.lazada.co.th/products/pdp-i5650264343.html
888,[พร้อมส่ง] Astaxanthin 4/12mg Life extension/NOW foods/California gold nutrition,฿569.00,569,34 ชิ้น(7)นนทบุรี,34,,,https://www.lazada.co.th/products/pdp-i4180719534.html
1045,มิโกะ Miko Secret Boom Astaxanthin มิโกะ ซีเคร็ท บูม แอสต้าแซนทีน ผลิตภัณฑ์เสริมอาหาร 30 เม็ด/กล่อง,฿399.00,399,34 ชิ้นนนทบุรี,34,,,https://www.lazada.co.th/products/pdp-i5801015058.html
204,Simply Potent - Astaxanthin 6mg 120 softgels A.3208,฿599.00,599,35 ชิ้น(18)นนทบุรี,35,,,https://www.lazada.co.th/products/pdp-i4814470351.html
236,ALLIWISE 12 mg Astaxanthin Supplement. สารต้านอนุมูลอิสระช่วยรักษาสุขภาพหัวใจ ข้อต่อ และระบบภูมิคุ้มกัน,฿215.00,215,35 ชิ้น(22)เชียงใหม่,35,,,https://www.lazada.co.th/products/pdp-i5688763872.html
391,ASTAXANTHIN MARWELL แอสต้าแซนธิน สาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส พลัส,฿190.00,190,35 ชิ้น(11)กรุงเทพมหานคร,35,,,https://www.lazada.co.th/products/pdp-i5499157561.html
1368,Astaxanthin 2% Extract Powder : สารสกัดแอสต้าแซนทิน 2% (ผง) (Z015AX),฿205.00,205,35 ชิ้น(11)กรุงเทพมหานคร,35,,,https://www.lazada.co.th/products/pdp-i5375829139.html
348,Nectapharma Luminari Astaxanthin 6mg (4 ขวด 30 เม็ด) ลูมินารี่ แอสตาแซนธิน,"฿3,360.00",3360,36 ชิ้น(2)กรุงเทพมหานคร,36,,,https://www.lazada.co.th/products/pdp-i5719918044.html
1019,[Vitc1+Gluta1+Asta1] Vitaminc gluta Astaxanthin 6 mg. INZENT แอสตาแซนธีน วิตามินซี กลูต้า (30แคป/1กระปุก),฿89.00,89,36 ชิ้น(25)กรุงเทพมหานคร,36,,,https://www.lazada.co.th/products/pdp-i5166461172.html
1052,Astaxanthin 10 mg. แอสต้าแซนทีน สาหร่ายแดง ต้านอนุมูล (30ซอฟเจล),฿369.00,369,36 ชิ้น(6)กรุงเทพมหานคร,36,,,https://www.lazada.co.th/products/pdp-i5304279806.html
1255,วิสทร้า แอสตาแซนธิน 4 มก (30 Tablets) / Vistra Astaxanthin 4mg,฿399.00,399,36 ชิ้น(8)สมุทรปราการ,36,,,https://www.lazada.co.th/products/pdp-i4047426497.html
307,iMATCHME แอสตาแซนธินซอฟต์เจล เสริมสร้างกิจกรรมต้านอนุมูลอิสระ ดูแลสุขภาพผิวและดวงตา,฿235.00,235,37 ชิ้น(28)เชียงใหม่,37,,,https://www.lazada.co.th/products/pdp-i5665495288.html
493,สบู่ Na-Na DOSE Astaxanthin Mask Pure Soap สบู่นานา 1 ก้อน พร้อมส่ง,฿139.00,139,37 ชิ้น(21)สกลนคร,37,,,https://www.lazada.co.th/products/pdp-i5615655177.html
688,"สุดยอด!! สาหร่ายแดง🌿 California Gold Nutrition, Astaxanthin, AstaLif Pure Icelandic, 12 mg, 30 Veggie Softgels ของแท้ 💯%",฿589.00,589,37 ชิ้น(10)นนทบุรี,37,,,https://www.lazada.co.th/products/pdp-i2851156768.html
1334,Swanson Astaxanthin 8 Mg. 30 Sgels ❌EXP.01/27,฿590.00,590,37 ชิ้น(9)กรุงเทพมหานคร,37,,,https://www.lazada.co.th/products/pdp-i5176331865.html
56,แอสตร้าแซนทิน Osasuna Liposomal Astaxanthin 24MG 60 softgels,฿799.00,799,38 ชิ้น(2)ปทุมธานี,38,,,https://www.lazada.co.th/products/pdp-i4819867316.html
377,[2แถม1] Supurra Astaxanthin แอสต้าแซนธิน 6 มก. อนุมูล ตราสุเพอร์ร่า ผิว สวย ใส ส่งฟรี #Pro [C20],฿399.00,399,38 ชิ้น(21)กาญจนบุรี,38,,,https://www.lazada.co.th/products/pdp-i4882447716.html
409,(พร้อมส่งสินค้าคุณภาพ ราคาถูกขายดี) ครีมดารา โปร 12.12 กระปุก 99 ครีมดารา Astaxanthin reboot X5,฿139.00,139,38 ชิ้น(9)กรุงเทพมหานคร,38,,,https://www.lazada.co.th/products/pdp-i5600772643.html
430,Beleaf Astaxanthin From Haematococcus Pluvialis Extract Plus 15 Capsules ผลิตภัณฑ์เสริมอาหารแอสตาแซนธิน 15แคปซูล,฿279.00,279,38 ชิ้น(16)กรุงเทพมหานคร,38,,,https://www.lazada.co.th/products/pdp-i5629454302.html
453,[Grape1+Gluta1+Asta1] Astaxanthin 6 mg. INZENT Gluta Collagen Grapeseed สาหร่ายแดง แอสตร้าแซนทีน แอสตาแซนธีน วิตามินซี แอสต้าแซนธิน ผิว ใส สวย (30 แคปซูล)[A33],฿490.00,490,38 ชิ้น(20)กาญจนบุรี,38,,,https://www.lazada.co.th/products/pdp-i4882958855.html
547,Hot 100% แท้ แคปซูลน้ำมันคริลล์แอนตาร์กติก ผลิตภัณฑ์เสริมอาหารใยอาหาร แคปซูลน้ำมันคริลล์แอนตาร์กติก ประกอบด้วยแอสตาแซนธิน ฟอสโฟลิพิด และน้ำมันคริลล์ กระป๋องละ 60 แคปซูล ปรับปรุงการไหลเวียนโลหิตแอสตาแซนธินแคปซูล น้ำมันคริลล์แอนตาร์กติก แคปซูลแอสตาแซนธิน,฿228.00,228,38 ชิ้น(11)นนทบุรี,38,,,https://www.lazada.co.th/products/pdp-i5738446651.html
916,[2 กระปุก] Bomi Asta Concentrate โบมิ แอสตา คอนเซนเทรท 6 mg. [สินค้ามีให้เลือก 2 ขนาด] แอสตาแซนธิน Astaxanthin,฿309.00,309,38 ชิ้น(19)ปทุมธานี,38,,,https://www.lazada.co.th/products/pdp-i4749668125.html
820,(ของแท้+พร้อมส่ง+ของแถม) X5 Astaxanthin Reboot แอสต้าแซนทีน รีบูต เอ็กซ์ไฟว์ ครีมดารา เผยผิวให้ขาว,฿199.00,199,39 ชิ้น(10)นนทบุรี,39,,,https://www.lazada.co.th/products/pdp-i5552563790.html
996,เซต 2คู่ดูโอ้ (วิตามินแอสตาเรียลแอค AstaREAL®ACT Astaxanthinแบบรับประทาน และเซรั่มแอสตาริซึม Astarism® 30ml มี อย.ไทย (Astarealact.th),"฿5,450.00",5450,39 ชิ้น(7)กรุงเทพมหานคร,39,,,https://www.lazada.co.th/products/pdp-i5096879729.html
1216,Woma Astaxanthin 6 mg complex plus วูม่า แอสต้าแซนธิน 6 มก. คอมเพล็กซ์พลัส,฿589.00,589,39 ชิ้น(9)ชลบุรี,39,,,https://www.lazada.co.th/products/pdp-i5470920211.html
1308,🔥ส่งฟรี ส่งไว🔥 AS Astaxanthin Plus Vitamin E ผลิตภัณฑ์เสริมอาหารแอสต้าแซนทินผสมวิตามินอี 1 กระปุก 60 แคปซูล ฟื้นฟูผิวอ่อนเยาว์จากภายใน,฿249.00,249,39 ชิ้น(7)สระบุรี,39,,,https://www.lazada.co.th/products/pdp-i4596717728.html
1369,Mega We Care Astax 6 mg 30 แคปซูล Astaxanthin,฿405.00,405,39 ชิ้น(5)กรุงเทพมหานคร,39,,,https://www.lazada.co.th/products/pdp-i3307529889.html
104,BBEEAAUU Liposomal Astaxanthin Capsules 24 mg ส่งเสริมสุขภาพหัวใจและหลอดเลือดและปกป้องดวงตา,฿217.00,217,40 ชิ้น(19)เชียงใหม่,40,,,https://www.lazada.co.th/products/pdp-i5688722977.html
105,🌼[แท้💯%]🌟Nectapharma Luminari Astaxanthin ลดเลือนริ้วรอย จุดด่างดำ ให้ความชุ่มชื่น 30 Softgels💊,฿979.00,979,40 ชิ้น(10)กรุงเทพมหานคร,40,,,https://www.lazada.co.th/products/pdp-i4734800377.html
72,"แอสตร้าแซนทิน California Gold Nutrition, Astaxanthin, Astalif Pure Icelandic, 12 mg ขนาด 30 Softgels",฿619.00,619,41 ชิ้น(11)ปทุมธานี,41,,,https://www.lazada.co.th/products/pdp-i4823160491.html
298,[ Astaxanthin 6mm. 1 + Tomato1] เซตดูเเลผิวขาวสุขภาพดี ปกป้องผิวจากเเสงเเดด มะเขือเทศไลโคปีนสูง ตรา สุเพอร์ร่า [C66],฿199.00,199,41 ชิ้น(18)กาญจนบุรี,41,,,https://www.lazada.co.th/products/pdp-i4667212880.html
386,HandyHerb Vit'2GO Astaxanthin 6 mg. วิต'ทูโก แอสต้าแซนธิน 6 มก. 1 กล่อง (12 ซอง),฿240.00,240,41 ชิ้น(11)นนทบุรี,41,,,https://www.lazada.co.th/products/pdp-i5789172813.html
809,Seres Astaxanthin 30‘s,฿125.00,125,41 ชิ้น(18)ชลบุรี,41,,,https://www.lazada.co.th/products/pdp-i5008896779.html
969,Vistra Astaxanthin 6mg 30cap ( วิสตร้า แอสต้าแซนธิน 6 mg 30 cap เม็ด ),฿497.00,497,41 ชิ้น(4)กรุงเทพมหานคร,41,,,https://www.lazada.co.th/products/pdp-i516630299.html
616,🔥ส่งฟรี⚡(1แถม1=60c) Truvitar Astaxanthin Plus Vitamin E ผลิตภัณฑ์เสริมอาหาร แอสต้าแซนธินสารสกัดจากสาหร่ายสีแดง ผสมวิตามินอี ล็อคอายุผิว ลดริ้วรอย,฿329.00,329,42 ชิ้น(20)สระบุรี,42,,,https://www.lazada.co.th/products/pdp-i4877789894.html
167,COOLKIN 12 mg Astaxanthin Capsules สำหรับผิว ดวงตา และระบบภูมิคุ้มกัน สารต้านอนุมูลอิสระอันทรงพลัง,฿222.00,222,43 ชิ้น(25)เชียงใหม่,43,,,https://www.lazada.co.th/products/pdp-i5688475888.html
565,🔥ส่งฟรี🔥 LUR SKIN Astaxanthin Stemcell Serum Anti-Anging Red Energy 30ml เซรั่ม ลดเลือนริ้วรอย เติมร่องลึก ฟื้นฟูผิวอ่อนเยาว์เป็นธรรมชาติ,฿349.00,349,43 ชิ้น(13)สระบุรี,43,,,https://www.lazada.co.th/products/pdp-i4238177481.html
1171,SERES Astaxanthin 6 mg 30 เม็ด/กระปุก แอสต้าแซนธิน (Astaxanthin) วิตามินตัวท็อป บำรุงไข่และรังไข่ เตรียมตั้งครรภ์,฿169.00,169,43 ชิ้น(16)ลำพูน,43,,,https://www.lazada.co.th/products/pdp-i5162631862.html
1249,Vida Astaxanthin 6 mg Q10 (วีด้า แอสต้าแซนธิน คิวเท็น 30 แคปซูล),฿329.00,329,43 ชิ้น(12)สมุทรปราการ,43,,,https://www.lazada.co.th/products/pdp-i5148153822.html
627,Vaseline ครีมทาผิว วาสลีน โปร เดอร์มา เอเอชเอ สมูทติ้ง บอดี้ โลชั่น 250 มล.1ขวด,฿88.00,88,45 ชิ้น(5)กรุงเทพมหานคร,45,,,https://www.lazada.co.th/products/pdp-i5826166736.html
881,🔥ส่งฟรี🔥 LUR SKIN Astaxanthin Stemcell Serum Anti-Anging Red Energy 30ml (1 แถม 1 ) เซรั่มเลือนริ้วรอย เติมร่องลึก ฟื้นฟูผิวเป็นธรรมชาติ,฿549.00,549,45 ชิ้น(15)สระบุรี,45,,,https://www.lazada.co.th/products/pdp-i4238720683.html
587,แอสตาแซนธิน I Astaxanthin l MSP Brand,฿439.00,439,46 ชิ้น(12)กรุงเทพมหานคร,46,,,https://www.lazada.co.th/products/pdp-i1189630688.html
802,Zeavita ซีวิต้า คอลลาเจน แอสตาแซนธิน&กลูต้า + พรีไบโอติก (16ซองx2กล่อง) collagen gluta astaxanthin,฿799.00,799,46 ชิ้น(16)สมุทรปราการ,46,,,https://www.lazada.co.th/products/pdp-i5695352215.html
894,💥อากาเนะ แอสตร้าแซนทีน Akane Astaxanthin + Blue Brink,฿220.00,220,46 ชิ้น(20)กรุงเทพมหานคร,46,,,https://www.lazada.co.th/products/pdp-i5290395791.html
932,Smooth Life Astaxanthin 30's แอสตาแซนทิน บำรุงผิว (สมูทไลฟ์ ผลิตภัณฑ์เสริมอาหาร),฿890.00,890,46 ชิ้น(18)กรุงเทพมหานคร,46,,,https://www.lazada.co.th/products/pdp-i5010458290.html
172,Astaxanthin 24mg + Lycopene 50mg ความแข็งแรงทางคลินิก Carotenoids อาหารเสริมผิว w. Astaxanthin ธรรมชาติ 100% จาก Microalgae - อาหารเสริม Astaxanthin ที่ดีที่สุดสำหรับสุขภาพผิวและสี,฿167.80,167.8,47 ชิ้น(16)สมุทรปราการ,47,,,https://www.lazada.co.th/products/pdp-i5760205471.html
283,แอสตาแซนธิน 6 มก. x 1 ขวด ฟาร์มาตรอน Astaxanthin 6 mg. Pharmatron สาหร่ายฮีมาโตค็อกคัส พลูวิเอลิส Haematococcus Pluvialis แอสต้าแซนธิน แอสตาแซนทิน,฿169.00,169,47 ชิ้น(13)กรุงเทพมหานคร,47,,,https://www.lazada.co.th/products/pdp-i4942946166.html
344,"แอสตาแซนธินแคปซูลเสริมที่มี EPA, DHA， แข็งแรงกว่าน้ำมันปลา 2 เท่า, แอนตาร์กติก Krill Oil ประกอบด้วยแอสตาแซนธินและฟอสโฟลิปิด ช่วยบำรุงข้อต่อ หัวใจ สมอง และภูมิคุ้มกัน,120 แคปซูลซอฟเจล",฿179.00,179,47 ชิ้น(25)กระบี่,47,,,https://www.lazada.co.th/products/pdp-i5674604649.html
735,Astaxanthin แอสต้าแซนทีน สาหร่ายแดง,฿289.00,289,47 ชิ้น(18)กรุงเทพมหานคร,47,,,https://www.lazada.co.th/products/pdp-i4956222353.html
1370,HWASA ASTA Q10 ฮวาซา แอสตา Astaxanthin วิตามินหน้าเด็ก เอไชยา,฿499.00,499,47 ชิ้น(19)สมุทรปราการ,47,,,https://www.lazada.co.th/products/pdp-i5100009789.html
346,Smooth Life Astaxanthin 6 mg. สมูทไลฟ์ แอสตาแซนทิน [30 แคปซูล],฿818.00,818,48 ชิ้น(21)ปทุมธานี,48,,,https://www.lazada.co.th/products/pdp-i4451106965.html
482,Astaxanthin สาหร่ายแดง แอสต้าแซนธิน 12mg 60 Quick Release Softgels (PipingRock®) Piping Rock,"฿2,298.00",2298,48 ชิ้น(12)เชียงใหม่,48,,,https://www.lazada.co.th/products/pdp-i497448859.html
772,Vida Astaxanthin 6 mg Q10 (วีด้า แอสต้าแซนธิน คิวเท็น 20 แคปซูล),฿199.00,199,48 ชิ้น(9)สมุทรปราการ,48,,,https://www.lazada.co.th/products/pdp-i5508575499.html
95,KIRKLAND Astaxanthin Softgels เพื่อสุขภาพหัวใจ ข้อต่อ และระบบภูมิคุ้มกัน,฿291.00,291,49 ชิ้น(29)เชียงใหม่,49,,,https://www.lazada.co.th/products/pdp-i5661430584.html
350,AWL Astaxanthin Complex แอสตาแซนธิน ขนาด 30 เม็ด คำตอบสุดท้ายของการดูแลผิวและสุขภาพ by. Auswelllife,฿390.00,390,49 ชิ้น(14)อุบลราชธานี,49,,,https://www.lazada.co.th/products/pdp-i3081006010.html
879,วิสทร้า แอสตาแซนธิน 6 มก 30เม็ด Vistra Astaxanthin 6 mg,฿528.00,528,49 ชิ้น(7)อุบลราชธานี,49,,,https://www.lazada.co.th/products/pdp-i290836332.html
53,Astaxanthin Plus แคปซูลบำรุงผิว สูตรสีแดง 6 มก. แพคเดี่ยว 30 แคปซูล สุขภาพผิวสวย ดูอ่อนวัย ของแท้ 100% (พร้อมส่ง),฿105.00,105,50 ชิ้น(14)บึงกาฬ,50,,,https://www.lazada.co.th/products/pdp-i5616442375.html
89,Wink White Astaxanthin วิงค์ไวท์ แอดตร้าแซนทีน (30 แคปซูล),฿149.00,149,50 ชิ้น(18)กรุงเทพมหานคร,50,,,https://www.lazada.co.th/products/pdp-i5255063740.html
417,บีลีฟ แอสตาแซนธิน ( แอสตาอิงฟ้า ) Beleaf Astaxanthin ช่วยชะลอวัย ฟื้นฟูผิวให้กระจ่างใส [ โปรพิเศษ ] ส่งฟรี,฿399.00,399,50 ชิ้น(29)นครราชสีมา,50,,,https://www.lazada.co.th/products/pdp-i5548305650.html
865,"สาหร่ายแดง แอสต้าแซนธิน Astaxanthin, AstaLif Pure Icelandic 12mg 30 Veggie Softgels (California Gold Nutrition®)",฿800.00,800,50 ชิ้น(12)เชียงใหม่,50,,,https://www.lazada.co.th/products/pdp-i262058073.html
128,[ซื้อ 1 แถม 1] Tokoyo Vitalife Astaxanthin Ultra Complex With CoQ10 วีต้าไลฟ์ แอสตาแซนธิน พลัส [8 แคปซูล *2 - รวม 16 แคปซูล],฿189.00,189,51 ชิ้น(26)สมุทรสาคร,51,,,https://www.lazada.co.th/products/pdp-i5096884495.html
108,[ โปร ] Asta Plus (Astraxanthin บริสุทธิ์จาก AstaPure ที่เข้มข้นถึง 95%) By GPO PLUS BRAND องค์การเภสัชกรรม,฿790.00,790,52 ชิ้น(19)กรุงเทพมหานคร,52,,,https://www.lazada.co.th/products/pdp-i5786291210.html
162,🔥ขนาดทดลอง 🔥[1 กระปุก 15 เม็ด ] CMF Astaxia14 Complex แอสตาเซีย น้ำมันสกัดเย็น 14 ชนิด By ซี ศิวัฒน์,฿390.00,390,53 ชิ้น(22)สมุทรปราการ,53,,,https://www.lazada.co.th/products/pdp-i5760817491.html
185,[ชุด สุขภาพดี]VISTRA Astaxanthin 6 mg. Plus Vitamin E (30 เม็ด) +VISTRA Coenzyme Q 10 (30 เม็ด) วิสทร้า แอสตาเเซนธิน 6มก. +วิสทร้า โคเอนไซม์ คิวเทน อาหารเสริมเพื่อสุขภาพ by mies trading #ส่งฟรี#,฿625.00,625,53 ชิ้น(20)กรุงเทพมหานคร,53,,,https://www.lazada.co.th/products/pdp-i5168505658.html
1338,"(มาใหม่!) Life Extension | แอสต้าแซนทิน (Astaxanthin, 4 mg) จากสาหร่ายแดง, 30 เม็ด",฿629.00,629,53 ชิ้น(14)กรุงเทพมหานคร,53,,,https://www.lazada.co.th/products/pdp-i4397001531.html
651,3กล่อง Mega Astax (Astaxantin 6mg) 3x10แคปซูล.เมก้า วีแคร์ แอสแทกซ์ Mega We Care 365wecare,"฿1,227.00",1227,54 ชิ้น(28)กรุงเทพมหานคร,54,,,https://www.lazada.co.th/products/pdp-i4866876405.html
898,"สาหร่ายแดง แอสตาแซนธิน 12 mg Nutrex, Hawii BioAstin Hawiian, Astaxanthin Dietary Supplement","฿1,385.00",1385,54 ชิ้น(8)กรุงเทพมหานคร,54,,,https://www.lazada.co.th/products/pdp-i712120435.html
98,KIRKLAND ASTAXANTHIN 24MG กระชับผิว เสริมสร้างสุขภาพหัวใจ ข้อต่อ และระบบภูมิคุ้มกัน,฿300.00,300,55 ชิ้น(29)ลพบุรี,55,,,https://www.lazada.co.th/products/pdp-i5752758992.html
253,3 กระปุก Vismores Astaxanthin 6 mg from Japan แอสตาแซนธิน จากญี่ปุ่น,฿610.00,610,55 ชิ้น(22)กรุงเทพมหานคร,55,,,https://www.lazada.co.th/products/pdp-i5000200005.html
599,บีลีฟ แอสตาแซนธิน ( แอสตาอิงฟ้า ) Beleaf Astaxanthin บำรุงผิวพรรณ ชะลอวัย [ 2 แถม 2 ] ส่งฟรี,฿798.00,798,56 ชิ้น(31)นครราชสีมา,56,,,https://www.lazada.co.th/products/pdp-i5548438111.html
718,Vistra Astaxanthin Plus Vitamin E 4mg [30 Capsules],฿531.00,531,56 ชิ้น(14)กรุงเทพมหานคร,56,,,https://www.lazada.co.th/products/pdp-i3611750060.html
220,แอสตาแซนธิน + โคคิวเท็น 6 มก. ต่อหนึ่งหน่วยบริโภค สารต้านอนุมูลอิสระ บำรุงหัวใจและผลิตพลังงาน 120 แคปซูล,฿180.09,180.09,57 ชิ้น(19)China,57,,,https://www.lazada.co.th/products/pdp-i5775680996.html
305,ฟรี! Gluta 2 ซอง HandyHerb Jelly Me Astaxanthin เจลลี่ มี แอสต้าแซนธิน 6 มก. 1 กล่อง (12 ซอง),฿309.00,309,57 ชิ้น(7)นนทบุรี,57,,,https://www.lazada.co.th/products/pdp-i5800382290.html
1265,[ส่งฟรี! พร้อมส่ง] AS Astaxanthin Vitamin E Dietary supplement product /ผลิตภัณฑ์เสริมอาหาร แอสตร้าแซนทิน (1 กระปุก 60 แคปซูล),฿240.00,240,57 ชิ้น(20)สระบุรี,57,,,https://www.lazada.co.th/products/pdp-i4183467289.html
1379,แอสต้าแซนทีน ชนิดซอฟเจล 25mg สูตรเข้มข้น (ล็อตใหม่ไม่มีกล่อง),฿219.00,219,57 ชิ้น(21)กรุงเทพมหานคร,57,,,https://www.lazada.co.th/products/pdp-i4961241508.html
113,Tokoyo Vitalife Astaxanthin Ultra Complex With CoQ10 วีต้าไลฟ์ แอสตาแซนธิน พลัส [8 แคปซูล],฿99.00,99,58 ชิ้น(18)สมุทรสาคร,58,,,https://www.lazada.co.th/products/pdp-i5077001966.html
217,( 1 กล่อง ) Benutra Tetra SOD with Asta + CoQ10 Astaxanthin AstaREAL Japan ผิวใส เนียนนุ่ม ชุ่มชื้น,฿628.00,628,58 ชิ้น(29)เชียงใหม่,58,,,https://www.lazada.co.th/products/pdp-i5306802827.html
452,[ BEAUTY BOX GIFT SET ] วิสทร้า แอสตาแซนธิน 6 มก. พลัส วิตามินอี + วิสทร้า อะเซโรลา เชอร์รี่ 2000 พลัส [ ฟรี ! ตลับยา พร้อม กล่องพร้อมสายหิ้ว ] VISTRA Astaxanthin 6 mg ( 30 caps) + VISTRA IMU-PRO C Acerola Cherry 2000 Plus(30 tabs) + FREE GIFTS,"฿1,629.00",1629,58 ชิ้น(20)ฉะเชิงเทรา,58,,,https://www.lazada.co.th/products/pdp-i5484044158.html
644,ของแท้ : ครีมดารา​ แอสต้าแซนธิน​ รีบูต​ พลัส​ X30,฿279.00,279,59 ชิ้น(31)กระบี่,59,,,https://www.lazada.co.th/products/pdp-i5597808612.html
733,รุ่นใหม่ พร้อมส่ง+++สาหร่ายแดงแอสตาแซนธินAstaxanthinสินค้านำเข้าจากอเมริกาไบโอแอสตินBioAstin,฿890.00,890,59 ชิ้น(8)กรุงเทพมหานคร,59,,,https://www.lazada.co.th/products/pdp-i4337838721.html
532,ครีมดารา X5 แอสต้าแซนทีน รีบูต เอ็กซ์ไฟว์ Cream Dara Astaxanthin Reboot [ 30 กรัม ],฿172.00,172,60 ชิ้น(22)กรุงเทพมหานคร,60,,,https://www.lazada.co.th/products/pdp-i5648635592.html
87,Smooth Life Astaxanthin 6 mg. สมูทไลฟ์ แอสตาแซนทิน 6 มก. [30 แคปซูล] By Smooth E,฿805.00,805,61 ชิ้น(20)ปทุมธานี,61,,,https://www.lazada.co.th/products/pdp-i4451036361.html
248,[++ โปรแรง แพ็ค 3 ขวด ++] แอสตาแซนธิน 6 มก. Astaxanthin 6 mg. สารสกัดจากสาหร่ายฮีมาโตค็อกคัส โมริคามิ Haematococcus Pluvialis Morikami แอสต้าแซนธิน แอสต้าแซนทีน,฿269.00,269,61 ชิ้น(38)กรุงเทพมหานคร,61,,,https://www.lazada.co.th/products/pdp-i4610086908.html
279,"สาหร่ายสีแดง แอสต้าแซนธิน Astaxanthin 6 mg ตรา บลูเบิร์ด ขนาด 30,60 แคปซูล",฿215.00,215,61 ชิ้น(21)นครราชสีมา,61,,,https://www.lazada.co.th/products/pdp-i4850137152.html
890,Blackmores Astaxanthin Plus 6Mg. แบลคมอร์ส แอสตาแซนธิน พลัส 6มก.30 แคปซูล,฿589.00,589,61 ชิ้น(7)สมุทรปราการ,61,,,https://www.lazada.co.th/products/pdp-i1467844532.html
940,แอสตาแซนธิน - อาหารเสริมแอสตาแซนธินวีแกนเข้มข้นสามเท่าจากสาหร่าย - สุขภาพผิวหนังและดวงตา - ซอฟเจลจากพืชที่มีพลังต้านอนุมูลอิสระ,฿164.00,164,61 ชิ้น(20)สมุทรปราการ,61,,,https://www.lazada.co.th/products/pdp-i5149617033.html
1014,Watsons ผลิตภัณฑ์เสริมอาหาร วัตสัน แอสตาแซนธิน พลัส อี แอนด์ ไรซ์ บราน ออยล์ 45 แคปซูล.,฿490.00,490,61 ชิ้น(27)พระนครศรีอยุธยา,61,,,https://www.lazada.co.th/products/pdp-i4261252973.html
1140,Woma Astaxanthin 6 mg complex plus วูม่า แอสต้าแซนธิน 6 มก. คอมเพล็กซ์พลัส,฿589.00,589,61 ชิ้น(22)สมุทรปราการ,61,,,https://www.lazada.co.th/products/pdp-i5465949383.html
648,อาหารเสริมแอสตาแซนธิน ส่งเสริมสุขภาพหัวใจและหลอดเลือด เร่งการเผาผลาญ เพิ่มการไหลเวียนโลหิต เพิ่มพลังงาน 30/60/120 แคปซูลอ่อน/ขวด,฿171.00,171,62 ชิ้น(21)สมุทรปราการ,62,,,https://www.lazada.co.th/products/pdp-i5625158380.html
1133,💥Akane Astaxanthin อากาเนะ แอสตร้าแซนทีน,฿220.00,220,62 ชิ้น(21)กรุงเทพมหานคร,62,,,https://www.lazada.co.th/products/pdp-i4970265505.html
1145,AS Astaxanthin Vitamin E แอสตร้าแซนทิน --ซื้อคู่--(ทั้งหมด 120 แคปซูล),฿420.00,420,62 ชิ้น(26)สระบุรี,62,,,https://www.lazada.co.th/products/pdp-i2786504163.html
1345,Vistra Astaxanthin 4 mg 30 แคปซูล วิสทร้า แอสตาแซนธิน 4 มิลลิกรัม พลัส วิตามินอี ต้านริ้วรอย ชะลอวัย,฿366.00,366,62 ชิ้น(16)สงขลา,62,,,https://www.lazada.co.th/products/pdp-i1649304516.html
